term,posting
diss,11:1
vill,11:2
montr,11:11
intellectuel,11:1
aub,11:1
devenir,11:1
re,11:1
tr,11:2
grandement,11:1
distingu,11:1
aux,11:3
coop,11:2
neuf,11:1
projet,11:1
sont,11:2
ussit,11:1
voir,11:3
vast,11:1
administr,11:1
tre,11:4
ducat,11:1
dix,11:1
courriel,11:1
professoral,11:1
synergi,11:1
tel,11:1
offrent,11:1
chez,11:1
nair,11:1
entr,11:2
respectueux,11:2
quebec,11:1
permett,11:3
mill,11:1
index,11:2
section,11:1
presqu,11:1
access,11:2
cursu,11:1
sur,11:6
peuvent,11:1
international,11:1
nant,11:1
panouiss,11:3
met,11:3
respect,11:2
search,11:2
genr,11:1
curitair,11:1
dynamiqu,11:3
tabliss,11:4
membr,11:2
offr,11:3
parmi,11:2
autant,11:1
certificat,11:2
rienc,11:1
coulent,11:1
univers,11:6
trise,11:1
formul,11:1
universitair,11:1
relat,11:1
notic,11:1
nement,11:1
me,11:1
ma,11:1
vigueur,11:1
soit,11:1
tude,11:6
uniqu,11:2
pour,11:7
etrecherch,11:1
scolair,11:1
alis,11:1
alit,11:1
ventail,11:1
sph,11:1
couvert,11:2
honneur,11:1
explor,11:1
ralist,11:2
sir,11:2
multipl,11:1
georg,11:2
hor,11:1
centain,11:1
perspect,11:1
couvrir,11:11
interdisciplinair,11:1
fr,11:5
institu,11:1
apprendr,11:1
date,11:2
fi,11:1
troit,11:1
nombreux,11:2
coat,11:1
favoris,11:3
enjeux,11:1
avanc,11:1
se,11:18
impr,11:1
constitu,11:1
saillant,11:3
mission,11:4
entreti,11:1
afin,11:1
cole,11:4
vari,11:4
boul,11:1
le,11:32
surtout,11:1
enseign,11:8
la,11:40
permanent,11:1
main,11:2
connex,11:2
liorer,11:6
dan,11:8
taill,11:2
nation,11:1
decouvrir,11:3
nou,11:22
beaux,11:1
entour,11:1
choix,11:3
cett,11:1
domain,11:3
en,11:36
concord,11:1
ailleur,11:5
lign,11:1
continu,11:2
myconcordia,11:2
es,11:1
canada,11:11
profit,11:3
fructueus,11:1
novatric,11:2
publish,11:2
contenu,11:1
valeur,11:3
print,11:1
mati,11:1
emplac,11:2
laboratoir,11:1
loyola,11:2
ouest,11:1
cibl,11:1
